locale	lat	lng	confirmed	deaths	recovered	lastUpdated	yesterdayConfirmed	deltaPct	newCases	newRecovered	newDeaths
Michigan, US	43.3266	-84.5361	46815	4530	22686	2020-05-10 02:32:34	46386	0.0	429	7027	131
Quebec, Canada	52.9399	-73.5491	17950	820	0		17521	2.0	429	0	132
Michigan, US	43.3266	-84.5361	57397	5491	38099	2020-06-01 02:32:54	56969	0.0	428	0	27
Louisiana, US	31.1695	-91.8678	41989	2912	31728	2020-06-06 02:33:09	41562	1.0	427	0	29
Louisiana, US	31.1695	-91.8678	40341	2801	31728	2020-06-02 02:33:16	39916	1.0	425	3028	10
North Carolina, US	35.6301	-79.8064	10180	382		2020-04-30 02:32:31	9755	4.0	425	0	19
Tennessee, US	35.7478	-86.6923	20535	338	13073	2020-05-26 02:32:41	20111	2.0	424	236	2
Minnesota, US	45.6945	-93.9002	12917	638	8149	2020-05-14 03:32:32	12494	3.0	423	8149	24
Georgia, US	33.0406	-83.6431	34002	1444		2020-05-12 03:32:31	33580	1.0	422	0	38
Massachusetts, US	42.2302	-71.5301	93693	6473		2020-05-27 02:32:37	93271	0.0	422	0	57
Louisiana, US	31.1695	-91.8678	21016	884		2020-04-13 23:07:54	20595	2.0	421	0	44
Louisiana, US	31.1695	-91.8678	36925	2668	26249	2020-05-23 02:32:47	36504	1.0	421	0	39
Mississippi, US	32.7416	-89.6787	14793	710	9401	2020-05-30 02:32:55	14372	2.0	421	0	17
Colorado, US	39.0598	-105.3111	10891	506		2020-04-22 23:40:26	10473	3.0	418	0	23
Ohio, US	40.3888	-82.7649	15587	711		2020-04-26 02:32:45	15169	2.0	418	0	21
Rhode Island, US	41.6809	-71.5118	6256	189	342	2020-04-24 03:33:00	5841	7.0	415	27	8
Iowa, US	42.0115	-93.2105	12373	271	5249	2020-05-12 03:32:31	11959	3.0	414	95	6
Delaware, US	39.3185	-75.5071	4575	137	1096	2020-04-29 02:32:33	4162	9.0	413	100	12
Connecticut, US	41.5978	-72.7554	17962	1127		2020-04-19 23:41:01	17550	2.0	412	0	41
Colorado, US	39.0598	-105.3111	16635	842	2607	2020-05-04 02:32:32	16225	2.0	410	54	10
Rhode Island, US	41.6809	-71.5118	5500	171	315	2020-04-21 23:40:34	5090	8.0	410	48	16
Wisconsin, US	44.2685	-89.6165	11685	445	6250	2020-05-16 02:32:24	11275	3.0	410	256	11
Georgia, US	33.0406	-83.6431	14987	552		2020-04-15 22:56:51	14578	2.0	409	0	27
Indiana, US	39.8494	-86.2583	12097	635		2020-04-21 23:40:34	11688	3.0	409	0	58
Iowa, US	42.0115	-93.2105	10111	207	3572	2020-05-06 02:32:35	9703	4.0	408	86	19
Delaware, US	39.3185	-75.5071	5778	193	2008	2020-05-07 02:32:32	5371	7.0	407	161	6
Georgia, US	33.0406	-83.6431	32588	1403		2020-05-10 02:32:34	32181	1.0	407	0	3
Indiana, US	39.8494	-86.2583	35237	2197	22623	2020-06-03 02:33:21	34830	1.0	407	399	54
Iowa, US	42.0115	-93.2105	16898	446	9254	2020-05-24 02:32:48	16492	2.0	406	175	22
Michigan, US	43.3266	-84.5361	56014	5372	33168	2020-05-29 02:32:58	55608	0.0	406	0	38
North Carolina, US	35.6301	-79.8064	6045	177		2020-04-17 23:30:52	5639	7.0	406	0	27
Colorado, US	39.0598	-105.3111	8691	372		2020-04-17 23:30:52	8286	4.0	405	0	17
Connecticut, US	41.5978	-72.7554	40873	3742	7127	2020-05-26 02:32:41	40468	1.0	405	0	49
Louisiana, US	31.1695	-91.8678	40746	2835	31728	2020-06-03 02:33:21	40341	1.0	405	0	34
Rhode Island, US	41.6809	-71.5118	13356	538	1030	2020-05-21 02:32:54	12951	3.0	405	7	6
Louisiana, US	31.1695	-91.8678	25258	1473		2020-04-22 23:40:26	24854	1.0	404	0	68
Mississippi, US	32.7416	-89.6787	9090	409	4421	2020-05-09 02:32:39	8686	4.0	404	0	13
Louisiana, US	31.1695	-91.8678	30399	2167	20316	2020-05-07 02:32:32	29996	1.0	403	0	52
Michigan, US	43.3266	-84.5361	53913	5158	28234	2020-05-23 02:32:47	53510	0.0	403	0	29
Minnesota, US	45.6945	-93.9002	26273	1126	21490	2020-06-05 02:33:15	25870	1.0	403	321	29
Mississippi, US	32.7416	-89.6787	12625	595	7681	2020-05-23 02:32:47	12222	3.0	403	0	15
Arizona, US	33.7298	-111.4312	9707	426	1693	2020-05-07 02:32:32	9305	4.0	402	22	31
Alabama, US	32.3182	-86.9023	11101	473		2020-05-15 02:33:07	10700	3.0	401	0	23
Colorado, US	39.0598	-105.3111	21633	1192	3312	2020-05-17 02:32:37	21232	1.0	401	95	42
Louisiana, US	31.1695	-91.8678	26140	1660	14927	2020-04-25 06:32:46	25739	1.0	401	14927	61
Tennessee, US	35.7478	-86.6923	18412	305	10969	2020-05-20 02:32:25	18011	2.0	401	1083	4
Wisconsin, US	44.2685	-89.6165	15277	510	8999	2020-05-25 02:32:50	14877	2.0	400	311	3
Nebraska, US	41.1254	-98.2681	13648	164		2020-05-30 02:32:55	13249	3.0	399	0	1
Iowa, US	42.0115	-93.2105	11457	243	4685	2020-05-09 02:32:39	11059	3.0	398	419	12
North Carolina, US	35.6301	-79.8064	24455	801	14954	2020-05-27 02:32:37	24057	1.0	398	0	11
Mississippi, US	32.7416	-89.6787	7212	281	3413	2020-05-02 02:32:31	6815	5.0	397	0	20
Alabama, US	32.3182	-86.9023	6421	219		2020-04-27 02:32:46	6026	6.0	395	0	10
Arizona, US	33.7298	-111.4312	8364	330	1565	2020-05-03 02:32:33	7969	4.0	395	37	0
Colorado, US	39.0598	-105.3111	21232	1150	3217	2020-05-16 02:32:24	20838	1.0	394	0	64
Colorado, US	39.0598	-105.3111	23191	1310	3532	2020-05-22 02:36:57	22797	1.0	394	54	11
Indiana, US	39.8494	-86.2583	24126	1508		2020-05-11 02:32:34	23732	1.0	394	0	18
Tennessee, US	35.7478	-86.6923	13571	219	6081	2020-05-05 02:32:38	13177	2.0	394	267	9
Tennessee, US	35.7478	-86.6923	21679	356	14632	2020-05-29 02:32:58	21285	1.0	394	716	3
Mississippi, US	32.7416	-89.6787	10483	480	6268	2020-05-15 02:33:07	10090	3.0	393	0	15
Iowa, US	42.0115	-93.2105	5868	127	2021	2020-04-28 02:32:46	5476	7.0	392	121	9
Ohio, US	40.3888	-82.7649	14117	610		2020-04-22 23:40:26	13725	2.0	392	0	53
Tennessee, US	35.7478	-86.6923	19785	329	12745	2020-05-24 02:32:48	19394	2.0	391	179	14
Kansas, US	38.5266	-96.7265	2721	113		2020-04-24 03:33:00	2331	16.0	390	0	1
Tennessee, US	35.7478	-86.6923	21285	353	13916	2020-05-28 02:32:37	20895	1.0	390	572	10
Iowa, US	42.0115	-93.2105	2902	75	1171	2020-04-19 23:41:01	2513	15.0	389	76	1
Nebraska, US	41.1254	-98.2681	2202	47		2020-04-24 03:33:00	1813	21.0	389	0	9
Virginia, US	37.7693	-78.17	6889	208	951	2020-04-16 23:30:51	6500	5.0	389	199	13
Colorado, US	39.0598	-105.3111	11278	552		2020-04-24 03:33:00	10891	3.0	387	0	46
Louisiana, US	31.1695	-91.8678	41133	2870	31728	2020-06-04 02:33:23	40746	0.0	387	0	35
Florida, US	27.7663	-81.6868	40982	1735		2020-05-12 03:32:31	40596	0.0	386	0	14
Iowa, US	42.0115	-93.2105	13675	318	6231	2020-05-15 02:33:07	13289	2.0	386	277	12
Ohio, US	40.3888	-82.7649	15972	728		2020-04-27 02:32:46	15587	2.0	385	0	17
Colorado, US	39.0598	-105.3111	7691	306		2020-04-13 23:07:54	7307	5.0	384	0	17
Indiana, US	39.8494	-86.2583	36096	2231	23707	2020-06-05 02:33:15	35712	1.0	384	525	24
Iowa, US	42.0115	-93.2105	5476	118	1900	2020-04-27 02:32:46	5092	7.0	384	177	6
Ohio, US	40.3888	-82.7649	24081	1341		2020-05-11 02:32:34	23697	1.0	384	0	10
Rhode Island, US	41.6809	-71.5118	5090	155	267	2020-04-20 23:36:47	4706	8.0	384	23	5
Tennessee, US	35.7478	-86.6923	22063	361	14965	2020-05-30 02:32:55	21679	1.0	384	333	5
Missouri, US	38.4561	-92.2884	5174	169		2020-04-16 23:30:51	4791	7.0	383	0	16
Alabama, US	32.3182	-86.9023	13670	541	7951	2020-05-23 02:32:47	13288	2.0	382	7951	12
Alabama, US	32.3182	-86.9023	16032	583	7951	2020-05-28 02:32:37	15650	2.0	382	0	3
Connecticut, US	41.5978	-72.7554	40022	3675	7127	2020-05-24 02:32:48	39640	0.0	382	0	38
Arizona, US	33.7298	-111.4312	9305	395	1671	2020-05-06 02:32:35	8924	4.0	381	39	33
Kentucky, US	37.6681	-84.6701	8951	394	3102	2020-05-27 02:32:37	8571	4.0	380	0	3
Mississippi, US	32.7416	-89.6787	13005	616	7681	2020-05-24 02:32:48	12625	3.0	380	0	21
Nebraska, US	41.1254	-98.2681	8912	103		2020-05-14 03:32:32	8532	4.0	380	0	3
Florida, US	27.7663	-81.6868	52634	2319		2020-05-28 02:32:37	52255	0.0	379	0	60
Iowa, US	42.0115	-93.2105	13289	306	5954	2020-05-14 03:32:32	12912	2.0	377	336	17
Nebraska, US	41.1254	-98.2681	6037	78	0	2020-05-05 02:32:38	5661	6.0	376	0	0
Arkansas, US	34.9697	-92.3731	7818	136	5401	2020-06-03 02:33:21	7443	5.0	375	0	3
Wisconsin, US	44.2685	-89.6165	9590	384	4694	2020-05-09 02:32:39	9215	4.0	375	174	10
Connecticut, US	41.5978	-72.7554	30995	2718	4346	2020-05-07 02:32:32	30621	1.0	374	0	85
Iowa, US	42.0115	-93.2105	14049	336	6561	2020-05-16 02:32:24	13675	2.0	374	330	18
Louisiana, US	31.1695	-91.8678	27660	1845	17303	2020-04-30 02:32:31	27286	1.0	374	0	44
Rhode Island, US	41.6809	-71.5118	8621	266	461	2020-05-01 02:32:32	8247	4.0	374	70	15
Wisconsin, US	44.2685	-89.6165	18917	607	12172	2020-06-03 02:33:21	18543	2.0	374	334	12
Wisconsin, US	44.2685	-89.6165	11275	434	5994	2020-05-15 02:33:07	10902	3.0	373	321	13
Kentucky, US	37.6681	-84.6701	7225	328	2649	2020-05-15 02:33:07	6853	5.0	372	103	7
Louisiana, US	31.1695	-91.8678	26512	1707	14927	2020-04-26 02:32:45	26140	1.0	372	0	47
Florida, US	27.7663	-81.6868	39199	1669		2020-05-09 02:32:39	38828	0.0	371	0	69
Iowa, US	42.0115	-93.2105	18957	524	10753	2020-05-30 02:32:55	18586	1.0	371	394	18
Ohio, US	40.3888	-82.7649	6975	274		2020-04-13 23:07:54	6604	5.0	371	0	21
Michigan, US	43.3266	-84.5361	47552	4584	22686	2020-05-12 03:32:31	47182	0.0	370	0	29
Michigan, US	43.3266	-84.5361	48391	4714	22686	2020-05-14 03:32:32	48021	0.0	370	0	40
Minnesota, US	45.6945	-93.9002	4181	301	1912	2020-04-29 02:32:33	3811	9.0	370	70	15
Tennessee, US	35.7478	-86.6923	10735	199	5140	2020-05-01 02:32:32	10366	3.0	369	0	4
Arizona, US	33.7298	-111.4312	14576	705	3693	2020-05-20 02:32:25	14208	2.0	368	123	18
Georgia, US	33.0406	-83.6431	37579	1610		2020-05-18 02:32:26	37212	0.0	367	0	12
Michigan, US	43.3266	-84.5361	47182	4555	22686	2020-05-11 02:32:34	46815	0.0	367	0	25
Ohio, US	40.3888	-82.7649	36350	2259		2020-06-03 02:33:21	35984	1.0	366	0	52
Washington, US	47.4009	-121.4905	15003	830	0	2020-05-03 02:32:33	14637	2.0	366	0	6
Nebraska, US	41.1254	-98.2681	12984	153		2020-05-28 02:32:37	12619	2.0	365	0	6
Colorado, US	39.0598	-105.3111	20838	1086	3217	2020-05-15 02:33:07	20475	1.0	363	46	24
Indiana, US	39.8494	-86.2583	32078	2004		2020-05-27 02:32:37	31715	1.0	363	0	20
Indiana, US	39.8494	-86.2583	34574	2134	21704	2020-06-01 02:32:54	34211	1.0	363	21704	9
Minnesota, US	45.6945	-93.9002	25870	1097	21169	2020-06-04 02:33:23	25508	1.0	362	788	15
Pennsylvania, US	40.5908	-77.2098	71925	5146	40911	2020-05-26 02:32:41	71563	0.0	362	284	10
Alabama, US	32.3182	-86.9023	14478	551	7951	2020-05-25 02:32:50	14117	2.0	361	0	2
North Carolina, US	35.6301	-79.8064	7495	265		2020-04-22 23:40:26	7134	5.0	361	0	20
Tennessee, US	35.7478	-86.6923	20895	343	13344	2020-05-27 02:32:37	20535	1.0	360	271	5
Indiana, US	39.8494	-86.2583	32437	2030		2020-05-28 02:32:37	32078	1.0	359	0	26
Arkansas, US	34.9697	-92.3731	8425	151	5717	2020-06-05 02:33:15	8067	4.0	358	0	9
Massachusetts, US	42.2302	-71.5301	101163	7085		2020-06-03 02:33:21	100805	0.0	358	0	50
Minnesota, US	45.6945	-93.9002	25208	1060	19441	2020-06-02 02:33:16	24850	1.0	358	746	10
Washington, US	47.4009	-121.4905	20764	1106		2020-05-29 02:32:58	20406	1.0	358	0	11
Tennessee, US	35.7478	-86.6923	25190	401	16643	2020-06-05 02:33:15	24833	1.0	357	324	13
Wisconsin, US	44.2685	-89.6165	20249	633	13337	2020-06-06 02:33:09	19892	1.0	357	357	7
Colorado, US	39.0598	-105.3111	9047	389		2020-04-18 22:32:47	8691	4.0	356	0	17
Wisconsin, US	44.2685	-89.6165	12543	453	6542	2020-05-18 02:32:26	12187	2.0	356	0	0
Alabama, US	32.3182	-86.9023	9046	369		2020-05-08 02:32:36	8691	4.0	355	0	26
Nevada, US	38.3135	-117.0554	7881	380	359	2020-05-25 02:32:50	7526	4.0	355	0	-7
Texas, US	31.0545	-97.5635	25321	666	11170	2020-04-28 02:32:46	24967	1.0	354	407	15
Arizona, US	33.7298	-111.4312	11736	562	2909	2020-05-13 03:32:30	11383	3.0	353	57	20
Colorado, US	39.0598	-105.3111	25107	1421	3783	2020-05-29 02:32:58	24754	1.0	353	42	29
Iowa, US	42.0115	-93.2105	17251	456	9318	2020-05-25 02:32:50	16898	2.0	353	64	10
Ohio, US	40.3888	-82.7649	16325	753		2020-04-28 02:32:46	15972	2.0	353	0	25
Washington, US	47.4009	-121.4905	21702	1118		2020-06-01 02:32:54	21349	1.0	353	0	0
Kansas, US	38.5266	-96.7265	8303	198	465	2020-05-19 02:32:23	7953	4.0	350	22	3
Nebraska, US	41.1254	-98.2681	9610	113		2020-05-16 02:32:24	9260	3.0	350	0	10
Wisconsin, US	44.2685	-89.6165	9939	398	4875	2020-05-10 02:32:34	9590	3.0	349	181	14
Iowa, US	42.0115	-93.2105	21154	593	12585	2020-06-06 02:33:09	20806	1.0	348	252	10
Louisiana, US	31.1695	-91.8678	23928	1296		2020-04-19 23:41:01	23580	1.0	348	0	29
Louisiana, US	31.1695	-91.8678	33837	2448	22608	2020-05-16 02:32:24	33489	1.0	348	0	31
Michigan, US	43.3266	-84.5361	56969	5464	38099	2020-05-31 02:32:52	56621	0.0	348	4931	58
Nebraska, US	41.1254	-98.2681	9260	103		2020-05-15 02:33:07	8912	3.0	348	0	0
North Carolina, US	35.6301	-79.8064	15622	600	9115	2020-05-13 03:32:30	15274	2.0	348	0	25
Indiana, US	39.8494	-86.2583	25473	1619		2020-05-14 03:32:32	25127	1.0	346	0	41
Wisconsin, US	44.2685	-89.6165	7660	334	3698	2020-05-03 02:32:33	7314	4.0	346	346	7
Florida, US	27.7663	-81.6868	33193	1218		2020-04-30 02:32:31	32848	1.0	345	0	47
Kansas, US	38.5266	-96.7265	5993	164	318	2020-05-07 02:32:32	5648	6.0	345	22	3
Tennessee, US	35.7478	-86.6923	14441	242	7011	2020-05-09 02:32:39	14096	2.0	345	228	4
Nebraska, US	41.1254	-98.2681	5661	78	0	2020-05-04 02:32:32	5317	6.0	344	0	5
South Carolina, US	33.8569	-80.945	11131	483	6459	2020-05-30 02:32:55	10788	3.0	343	357	13
Utah, US	40.15	-111.8624	9264	107	5813	2020-05-30 02:32:55	8921	3.0	343	190	1
Kentucky, US	37.6681	-84.6701	10046	439	3232	2020-06-02 02:33:16	9704	3.0	342	0	8
Washington, US	47.4009	-121.4905	13319	737		2020-04-26 02:32:45	12977	2.0	342	0	15
Indiana, US	39.8494	-86.2583	12438	666		2020-04-22 23:40:26	12097	2.0	341	0	31
Iowa, US	42.0115	-93.2105	15296	367	8130	2020-05-20 02:32:25	14955	2.0	341	806	12
Louisiana, US	31.1695	-91.8678	28001	1905	17303	2020-05-01 02:32:32	27660	1.0	341	0	60
Rhode Island, US	41.6809	-71.5118	5841	181	315	2020-04-22 23:40:26	5500	6.0	341	0	10
Rhode Island, US	41.6809	-71.5118	8962	279	485	2020-05-02 02:32:31	8621	3.0	341	24	13
Alabama, US	32.3182	-86.9023	9385	383		2020-05-09 02:32:39	9046	3.0	339	0	14
Indiana, US	39.8494	-86.2583	31715	1984		2020-05-26 02:32:41	31376	1.0	339	0	8
Kansas, US	38.5266	-96.7265	6332	165	323	2020-05-08 02:32:36	5993	5.0	339	5	1
Louisiana, US	31.1695	-91.8678	39916	2791	28700	2020-06-01 02:32:54	39577	0.0	339	0	5
Washington, US	47.4009	-121.4905	18288	999		2020-05-17 02:32:37	17951	1.0	337	0	8
Nebraska, US	41.1254	-98.2681	6373	78		2020-05-06 02:32:35	6037	5.0	336	0	0
North Carolina, US	35.6301	-79.8064	15274	575	9115	2020-05-12 03:32:31	14938	2.0	336	9115	11
District of Columbia, US	38.8974	-77.0268	4658	231	666	2020-05-02 02:32:31	4323	7.0	335	6	7
Kansas, US	38.5266	-96.7265	6667	168	332	2020-05-09 02:32:39	6332	5.0	335	9	3
Wisconsin, US	44.2685	-89.6165	8901	362	4348	2020-05-07 02:32:32	8566	3.0	335	217	9
Georgia, US	33.0406	-83.6431	28665	1184	0	2020-05-04 02:32:32	28331	1.0	334	0	7
Nebraska, US	41.1254	-98.2681	3851	56		2020-04-30 02:32:31	3517	9.0	334	0	0
Wisconsin, US	44.2685	-89.6165	6854	316	3352	2020-05-01 02:32:32	6520	5.0	334	3352	8
Louisiana, US	31.1695	-91.8678	29673	2064	20316	2020-05-05 02:32:38	29340	1.0	333	3013	52
Louisiana, US	31.1695	-91.8678	24854	1405		2020-04-21 23:40:34	24523	1.0	331	0	77
Wisconsin, US	44.2685	-89.6165	5687	266		2020-04-26 02:32:45	5356	6.0	331	0	3
Arizona, US	33.7298	-111.4312	14906	747	3773	2020-05-21 02:32:54	14576	2.0	330	80	42
Colorado, US	39.0598	-105.3111	8286	355		2020-04-16 23:30:51	7956	4.0	330	0	27
Mississippi, US	32.7416	-89.6787	8207	342	4421	2020-05-06 02:32:35	7877	4.0	330	0	32
Nebraska, US	41.1254	-98.2681	3358	56		2020-04-28 02:32:46	3028	10.0	330	0	0
Wisconsin, US	44.2685	-89.6165	8566	353	4131	2020-05-06 02:32:35	8236	4.0	330	158	13
Louisiana, US	31.1695	-91.8678	35038	2581	26249	2020-05-20 02:32:25	34709	0.0	329	0	18
Tennessee, US	35.7478	-86.6923	16699	287	8881	2020-05-15 02:33:07	16370	2.0	329	257	14
Alabama, US	32.3182	-86.9023	17359	618	9355	2020-05-31 02:32:52	17031	1.0	328	0	8
Colorado, US	39.0598	-105.3111	19703	971	3023	2020-05-11 02:32:34	19375	1.0	328	49	4
Mississippi, US	32.7416	-89.6787	14372	693	9401	2020-05-29 02:32:58	14044	2.0	328	0	23
Missouri, US	38.4561	-92.2884	8946	386	0	2020-05-05 02:32:38	8618	3.0	328	0	5
Mississippi, US	32.7416	-89.6787	7877	310	4421	2020-05-05 02:32:38	7550	4.0	327	1008	7
Missouri, US	38.4561	-92.2884	12476	689		2020-05-26 02:32:41	12149	2.0	327	0	3
North Carolina, US	35.6301	-79.8064	9755	363		2020-04-29 02:32:33	9428	3.0	327	0	23
Rhode Island, US	41.6809	-71.5118	9289	296	531	2020-05-03 02:32:33	8962	3.0	327	46	17
Tennessee, US	35.7478	-86.6923	14768	242	7369	2020-05-10 02:32:34	14441	2.0	327	358	0
Washington, US	47.4009	-121.4905	22484	1135		2020-06-04 02:33:23	22157	1.0	327	0	6
Tennessee, US	35.7478	-86.6923	6589	142	3234	2020-04-18 22:32:47	6263	5.0	326	217	1
Tennessee, US	35.7478	-86.6923	20111	336	12837	2020-05-25 02:32:50	19785	1.0	326	92	7
Washington, US	47.4009	-121.4905	16231	891		2020-05-08 02:32:36	15905	2.0	326	0	21
Alabama, US	32.3182	-86.9023	8437	315		2020-05-06 02:32:35	8112	4.0	325	0	17
North Carolina, US	35.6301	-79.8064	7820	281		2020-04-24 03:33:00	7495	4.0	325	0	16
Rhode Island, US	41.6809	-71.5118	10530	388	696	2020-05-08 02:32:36	10205	3.0	325	31	18
Arizona, US	33.7298	-111.4312	16377	801	4132	2020-05-25 02:32:50	16053	2.0	324	99	0
Iowa, US	42.0115	-93.2105	15620	393	8362	2020-05-21 02:32:54	15296	2.0	324	232	26
Arkansas, US	34.9697	-92.3731	2599	45	902	2020-04-24 03:33:00	2276	14.0	323	39	3
Iowa, US	42.0115	-93.2105	14651	351	7154	2020-05-18 02:32:26	14328	2.0	323	227	5
Louisiana, US	31.1695	-91.8678	29996	2115	20316	2020-05-06 02:32:35	29673	1.0	323	0	51
Iowa, US	42.0115	-93.2105	16492	424	9079	2020-05-23 02:32:47	16170	1.0	322	407	14
Mississippi, US	32.7416	-89.6787	11123	510	6268	2020-05-17 02:32:37	10801	2.0	322	0	17
South Carolina, US	33.8569	-80.945	4761	140	3317	2020-04-22 23:40:26	4439	7.0	322	1254	16
Iowa, US	42.0115	-93.2105	20019	561	11742	2020-06-03 02:33:21	19699	1.0	320	302	6
Rhode Island, US	41.6809	-71.5118	8247	251	391	2020-04-30 02:32:31	7927	4.0	320	-75	12
New Mexico, US	34.8405	-106.2485	8672	387	3115	2020-06-06 02:33:09	8353	3.0	319	102	4
Colorado, US	39.0598	-105.3111	20475	1062	3171	2020-05-14 03:32:32	20157	1.0	318	57	52
Mississippi, US	32.7416	-89.6787	10801	493	6268	2020-05-16 02:32:24	10483	3.0	318	0	13
New Mexico, US	34.8405	-106.2485	6943	317	2357	2020-05-25 02:32:50	6625	4.0	318	208	15
Virginia, US	37.7693	-78.17	6500	195	752	2020-04-15 22:56:51	6182	5.0	318	31	41
Alabama, US	32.3182	-86.9023	7611	288	0	2020-05-03 02:32:33	7294	4.0	317	0	-1
Nebraska, US	41.1254	-98.2681	6689	78		2020-05-07 02:32:32	6373	4.0	316	0	0
North Carolina, US	35.6301	-79.8064	4886	94		2020-04-13 23:07:54	4570	6.0	316	0	5
North Carolina, US	35.6301	-79.8064	11070	419	0	2020-05-02 02:32:31	10754	2.0	316	0	13
Utah, US	40.15	-111.8624	10813	117	6628	2020-06-05 02:33:15	10497	3.0	316	127	0
Alabama, US	32.3182	-86.9023	12086	489		2020-05-19 02:32:23	11771	2.0	315	0	1
Alabama, US	32.3182	-86.9023	19387	676	11395	2020-06-06 02:33:09	19072	1.0	315	0	23
Colorado, US	39.0598	-105.3111	22797	1299	3478	2020-05-21 02:32:54	22482	1.0	315	47	42
Connecticut, US	41.5978	-72.7554	26312	2087		2020-04-29 02:32:33	25997	1.0	315	0	75
Louisiana, US	31.1695	-91.8678	34432	2491	22608	2020-05-18 02:32:26	34117	0.0	315	0	12
Arizona, US	33.7298	-111.4312	7969	330	1528	2020-05-02 02:32:31	7655	4.0	314	29	10
Connecticut, US	41.5978	-72.7554	38430	3472	6264	2020-05-20 02:32:25	38116	0.0	314	0	22
Michigan, US	43.3266	-84.5361	54679	5228	33168	2020-05-25 02:32:50	54365	0.0	314	0	5
Rhode Island, US	41.6809	-71.5118	4491	137	217	2020-04-18 22:32:47	4177	7.0	314	21	19
Tennessee, US	35.7478	-86.6923	10366	195	5140	2020-04-30 02:32:31	10052	3.0	314	219	7
Wisconsin, US	44.2685	-89.6165	9215	374	4520	2020-05-08 02:32:36	8901	3.0	314	172	12
Mississippi, US	32.7416	-89.6787	14044	670	9401	2020-05-28 02:32:37	13731	2.0	313	0	18
Washington, US	47.4009	-121.4905	15905	870		2020-05-07 02:32:32	15594	1.0	311	0	8
Nevada, US	38.3135	-117.0554	3524	142		2020-04-17 23:30:52	3214	9.0	310	0	5
Ohio, US	40.3888	-82.7649	7285	324		2020-04-14 23:33:31	6975	4.0	310	0	50
Rhode Island, US	41.6809	-71.5118	7439	226	433	2020-04-27 02:32:46	7129	4.0	310	23	11
Washington, US	47.4009	-121.4905	14637	824	0	2020-05-02 02:32:31	14327	2.0	310	0	10
Nebraska, US	41.1254	-98.2681	3028	56		2020-04-27 02:32:46	2719	11.0	309	0	6
Nebraska, US	41.1254	-98.2681	5317	73	0	2020-05-03 02:32:33	5008	6.0	309	0	0
Iowa, US	42.0115	-93.2105	19552	535	11147	2020-06-01 02:32:54	19244	1.0	308	128	4
Washington, US	47.4009	-121.4905	21071	1111		2020-05-30 02:32:55	20764	1.0	307	0	5
Wisconsin, US	44.2685	-89.6165	15584	514	9207	2020-05-26 02:32:41	15277	2.0	307	208	4
Florida, US	27.7663	-81.6868	30839	1055		2020-04-26 02:32:45	30533	1.0	306	0	9
Iowa, US	42.0115	-93.2105	17557	456	9377	2020-05-26 02:32:41	17251	1.0	306	59	0
Colorado, US	39.0598	-105.3111	21938	1215	3346	2020-05-18 02:32:26	21633	1.0	305	34	23
Georgia, US	33.0406	-83.6431	48207	2102		2020-06-03 02:33:21	47902	0.0	305	0	8
Louisiana, US	31.1695	-91.8678	38802	2741	28700	2020-05-29 02:32:58	38497	0.0	305	0	18
Nebraska, US	41.1254	-98.2681	11427	138		2020-05-22 02:36:57	11122	2.0	305	0	0
Iowa, US	42.0115	-93.2105	14955	355	7324	2020-05-19 02:32:23	14651	2.0	304	170	4
Michigan, US	43.3266	-84.5361	58035	5570	38099	2020-06-04 02:33:23	57731	0.0	304	0	17
Wisconsin, US	44.2685	-89.6165	5356	263		2020-04-25 06:32:46	5052	6.0	304	0	5
Wisconsin, US	44.2685	-89.6165	7964	339	3723	2020-05-04 02:32:32	7660	3.0	304	25	5
Tennessee, US	35.7478	-86.6923	17263	295	9529	2020-05-17 02:32:37	16960	1.0	303	249	5
Iowa, US	42.0115	-93.2105	7145	162	2697	2020-05-01 02:32:32	6843	4.0	302	269	14
Alabama, US	32.3182	-86.9023	11674	485		2020-05-17 02:32:37	11373	2.0	301	0	2
Nebraska, US	41.1254	-98.2681	11963	147		2020-05-24 02:32:48	11662	2.0	301	0	0
Alabama, US	32.3182	-86.9023	10464	435		2020-05-13 03:32:30	10164	2.0	300	0	32
Colorado, US	39.0598	-105.3111	27346	1512	4014	2020-06-05 02:33:15	27046	1.0	300	31	18
Kentucky, US	37.6681	-84.6701	3779	200	1341	2020-04-25 06:32:46	3479	8.0	300	30	9
Minnesota, US	45.6945	-93.9002	25508	1082	20381	2020-06-03 02:33:21	25208	1.0	300	940	22
Mississippi, US	32.7416	-89.6787	4274	159		2020-04-19 23:41:01	3974	7.0	300	0	7
Arizona, US	33.7298	-111.4312	5772	249	1282	2020-04-24 03:33:00	5473	5.0	299	17	18
North Carolina, US	35.6301	-79.8064	5639	150		2020-04-16 23:30:51	5340	5.0	299	0	20
Colorado, US	39.0598	-105.3111	23487	1324	3580	2020-05-23 02:32:47	23191	1.0	296	48	14
Colorado, US	39.0598	-105.3111	24552	1352	3702	2020-05-27 02:32:37	24256	1.0	296	36	19
Kentucky, US	37.6681	-84.6701	10705	458	3303	2020-06-05 02:33:15	10410	2.0	295	20	8
Louisiana, US	31.1695	-91.8678	27068	1740	17303	2020-04-28 02:32:46	26773	1.0	295	2376	11
Nebraska, US	41.1254	-98.2681	2719	50		2020-04-26 02:32:45	2424	12.0	295	0	0
